"yplot.n","n.mn","n.lo","n.up"
2037,498.672949208665,259.36964567225,582.096515289653
2038,459.046741181651,238.474357313401,539.277969009866
2039,422.898082094126,219.660912304827,500.447896585232
2040,389.187504266398,202.146397986937,464.034057469472
2041,358.394966971825,186.140255675824,431.237668573404
2042,330.078324827316,171.130660805856,401.036875501374
2043,304.024013374863,157.581889506871,371.980469420339
2044,280.063055429229,144.823169458331,345.894178069331
2045,258.039213245557,132.704771693809,320.292899866922
2046,237.453920092456,120.574916551503,297.377132660723
2047,218.916192816218,109.83603068053,276.233509137732
2048,201.578869966304,96.8227448629419,255.999660366415
2049,185.651294396912,62.5512878631949,237.47899265308
2050,171.002617330686,56.9322998416162,220.481497628988
2051,157.533815882976,51.7423181655392,204.225723205677
2052,145.114639446483,47.1595172409593,189.47144501146
2053,133.635373316652,43.1901450399305,175.552464613027
2054,123.104751887111,39.7790399274712,163.080654045086
2055,113.486112802488,36.5588641245661,151.431119204976
2056,104.598351736849,33.4592490694512,140.245790502624
2057,96.325789429199,30.9113726316565,130.227232922815
2058,88.604379646077,28.3152296088761,120.586675843801
2059,81.6451368741124,25.9219775555001,111.718444254226
2060,75.1604331233923,23.8793534805285,103.574775896875
2061,69.2148882625982,21.9719950139831,96.0365394227458
2062,63.7698561516093,20.1044563705951,89.2793045558722
2063,58.7458886329882,18.6415895827209,82.6821444017779
2064,54.1089928434064,17.1407374298383,76.5674847771672
2065,49.8293497467718,15.7857611241844,71.0423755478673
2066,45.9027416999012,14.4817229209342,65.9549414983141
2067,42.271690254609,13.2845223882565,61.0316013076374
2068,38.9625072543594,12.2195145585166,56.5645417912379
2069,35.8734970546364,11.2698657475249,52.4663846496897
2070,33.0445799191853,10.3345277685244,48.5098222869121
2071,30.4290224557636,9.54352649745524,44.913126200552
2072,28.027262981957,8.83694568236496,41.6923443448378
2073,25.7978088741072,8.12005308414729,38.569007830324
2074,23.7551109843481,7.43322642645665,35.7938284115
2075,21.8726993906753,6.8396823890621,33.1793102383659
2076,20.1450318236563,6.24126816515476,30.7410084690376
2077,18.5253719843208,5.72478441000409,28.4256127669748
2078,17.0529646365435,5.26362970014183,26.3015521749107
2079,15.7080998181265,4.84389873463902,24.3524903852723
2080,14.4785517821704,4.3950286466955,22.5882607954259
2081,13.3467777558496,4.06324330481802,20.9637140000792
2082,12.2833325295168,3.70892650785371,19.3786466664409
2083,11.3196241804706,3.36524167155174,17.9601203672503
2084,10.4262820879507,2.95132290099417,16.6583617426674
2085,9.60212117750864,2.53443794088605,15.4271365094376
2086,8.84346461395061,2.05279395459932,14.2947902241407
2087,8.14876932132567,1.82550304703147,13.2502208622063
2088,7.50599576510097,1.64508527895045,12.2727753737142
2089,6.91786006681396,1.49686603987883,11.3389282130118
2090,6.37734475889795,1.3634443531478,10.5288271232055
2091,5.87307490451637,1.2309614328232,9.73423970772895
2092,5.40701345066411,1.12635413360138,9.02314715350486
2093,4.97719956996693,1.03092654149844,8.3582558741631
2094,4.58506421411778,0.956749950103789,7.74202538386787
2095,4.22465616086358,0.877446705135331,7.17707248785403
2096,3.89081677762727,0.800773101619912,6.65362197586873
2097,3.58159984820303,0.738010547463884,6.15604554051922
2098,3.29809715562949,0.679181114140752,5.6926289924713
2099,3.03891426337965,0.621068781120613,5.28777482972707
