"yplot.n","n.mn","n.lo","n.up"
2037,843.523592304462,454.432586698583,979.082460982504
2038,810.331808271567,436.980663848228,948.26466198228
2039,778.001877213722,418.333498215243,916.7696567514
2040,747.002522892088,401.192528866237,887.273860604238
2041,717.402704013225,384.916311038566,857.928595484153
2042,688.0402994445,366.727972045376,828.495962933696
2043,659.870975382154,349.471988938222,800.589496279973
2044,633.343785194412,334.335642221754,773.586418166062
2045,608.087311668652,318.74051022301,748.260069452779
2046,583.335924508999,302.063660986162,722.890906133897
2047,559.546717768685,258.111883870782,698.818961409434
2048,537.043993421068,185.265738402805,676.129302015666
2049,515.498611197261,175.738395748018,653.489229367493
2050,494.382604933179,166.662983777396,631.866552104541
2051,474.59310369931,160.364424803088,610.423165915957
2052,455.457281333962,153.571560712376,589.580812554569
2053,437.917790448026,146.852320235179,570.046484188681
2054,419.987544298887,139.846278692331,551.410085764349
2055,403.140695753438,133.397430849045,531.683407007892
2056,386.942022740767,128.387799958848,514.257403861464
2057,371.476563343782,122.800139666883,497.637152293998
2058,356.681570745514,117.487372283739,481.148038655096
2059,342.25500276747,113.04866045439,463.321289429741
2060,328.550766016453,108.702889226174,447.52402092369
2061,315.17272124989,104.039338947155,432.564376912225
2062,302.621431174677,99.0679195312233,417.968084934951
2063,290.243623364917,94.8108383855772,403.4190347743
2064,278.496863478123,91.2167488675591,389.787285448336
2065,267.306135600011,87.054644698727,375.848151492935
2066,256.572847092744,83.8195945768966,362.644615818792
2067,246.299325273492,80.0688032328877,350.718654519504
2068,236.28344501998,77.0373443443175,338.906974932466
2069,226.738743595913,73.7933880010009,327.139379211028
2070,217.812007366408,70.7152210696371,316.155660905179
2071,209.104524361806,67.9086346920236,305.214160087029
2072,200.77333984695,65.2027949233743,294.108568870197
2073,192.518779480671,62.1765985641609,284.302556648612
2074,184.916583035789,59.6291177805973,274.269924956482
2075,177.50167694103,56.8291090144494,264.906441941483
2076,170.372428621661,54.5506470237011,255.373301464371
2077,163.567126239999,52.0647404290752,246.401647289206
2078,157.044582038532,49.9392388142341,238.394818027335
2079,150.672554523639,47.4286288978382,229.631962129156
2080,144.515444630818,45.388014194516,221.576594925396
2081,138.671948374413,43.2118309409377,214.461149909419
2082,133.035843860465,41.4490759137838,207.281473089055
2083,127.595619626091,38.8460842313742,199.629770018711
2084,122.621857671278,35.3831682379845,193.03116341091
2085,117.683036382773,29.4099808833303,186.305853917979
2086,112.990277132254,27.2763100418605,179.457921239605
2087,108.465352258056,25.5127135434928,173.428462587579
2088,104.163638875491,23.6416800913487,167.303005264037
2089,99.9218109453124,22.4370015857802,161.426147515462
2090,95.9420298147123,21.4151150988714,155.949674951267
2091,92.0655804770419,20.4269421711426,150.486545081399
2092,88.4084070472378,19.6052670640637,145.244588164299
2093,84.7738374472284,18.7447044688177,140.135167744329
2094,81.3809663393102,17.9622854079291,135.170609180197
2095,78.0991701020969,17.2461139091103,130.204969170773
2096,75.0102652551793,16.5652276700938,125.812325569576
2097,71.9724001797678,15.8704748540511,121.497439679045
2098,69.045377777526,15.0704523418528,117.04906886726
2099,66.24513128041,14.3656281772031,112.996762825995
